seed for init 13417
nshots 1000
len param0 39
nT=20; nE=2; nM=2; nL=4; nx=1
adam config: LR=0.001000, shuffle=True
==> Loss (RMSE)     550    0.090192   0.104159
==> Loss (RMSE)     551    0.093402   0.109165
==> Loss (RMSE)     552    0.086965   0.104506
==> Loss (RMSE)     553    0.090714   0.102988
==> Loss (RMSE)     554    0.091034   0.113046
==> Loss (RMSE)     555    0.088909   0.102979
==> Loss (RMSE)     556    0.090206   0.089453
==> Loss (RMSE)     557    0.094965   0.105069
==> Loss (RMSE)     558    0.091425   0.111015
==> Loss (RMSE)     559    0.092849   0.089828
==> Loss (RMSE)     560    0.091060   0.109844
==> Loss (RMSE)     561    0.089180   0.098998
==> Loss (RMSE)     562    0.089020   0.099870
==> Loss (RMSE)     563    0.091278   0.101870
==> Loss (RMSE)     564    0.084559   0.107688
==> Loss (RMSE)     565    0.090876   0.106292
==> Loss (RMSE)     566    0.087590   0.111789
==> Loss (RMSE)     567    0.090183   0.100064
==> Loss (RMSE)     568    0.091389   0.094832
